title,price,description
"
		Veleiro Bramador 34 Ano 2006 Com Yanmar 29 Novo Rabeta
	",280.000,"<p>BRAMADOR 34 ANO 2006 COM YANMAR 29 RABETA SUPER NOVO COM 140 HORAS DE USO<br><br>Estaleiro: Astillero Bramador – Argentina Projeto: Gabriel Schroder Versão: Oceânico <br>Material casco: Fibra de Vidro Deslocamento: 5000 kg Boca: 3,49 m Calado: 1,60 m Altura cabine: 1,83 m Tripulantes: 8 área vélica: - Motor novo (2012) e eletrônicos de ultima geração <br>Salão com mesa e 2 sofás; cozinha com pia com agua quente e fria, fogão a gáz e geladeira; <br>2 cabines com cama de casal (sendo 1 suite); banheiro com agua quente e fria e vaso sanitário elétrico; <br>mesa de navegação com painel dos eletrônicos <br>MOTORIZAÇÃO Marca: Yanmar Modelo 3YM30 novo (ano 2012) Potência: 29 hp Painel do motor novo (liga sem chave - ano 2012) Número de Horas: menos de 150 horas de uso Combustível: Diesel Propulsão: Rabeta Tipo de Hélice: 3 pás fixas <br>VELAS E MASTREAÇÃO Grande: 1 Dacron Nortsails 2006, com 2 forra de rizo Genoa: 1 Dacron #3 Northsails 2006 Gennaker: 1 Northsails 2009 (novo - usado 3 vezes) Storm: 1 Northsails 2009 <br>Mastro: King Harken, com saídas para as adriças opcionais Estribo para mastro (Harken) Burro moitão reducao 4:1 (Harken) Sistema da maior com redução 6:1 (Harken) e Traveller 4:1 (Harken) <br>Enrolador de Genoa (King Harken ); <br>2 Catracas nº 54 self-tailing Sea Winch 2 Catracas nº 21 self-tailing Sea Winch; <br>Amantilho com cabo de 10mm 4 cunhos de aço inox 6 passa-cabos 2 conjuntos de desviadores de cabos 1 adriça de proa 1 adriça de popa 2 cabo de rizo 2 Manicacas Harken 4 stoppers (Spinlock) <br>2 Âncoras Suporte para âncora Guincho de Âncora elétrico de 1.100 watts, com comando na proa e no cockpit; <br>Corrente:Comprimento de 20 m e 30m cabo de amarra; <br>INSTRUMENTOS Wind direction 1 Refletor de radar <br>Piloto Automatico Raymarine X5 e P70 Controler; <br>Plotter e GPSMAP, Sonar fishfinder Garmin 521S com NMEA 2000, CANet; (também com sensors velocidade e profundidade Raymarine through hull) <br>VHF: Raymarine 54 Bussola magnetica com pedestal na roda de leme ( Dufour - Bramador) <br>Roda de Leme (Diametro: 1,3m). <br>ELÉTRICA Banco de baterias freedom (2 estacionarias 100 amp e 1 motor 70 amp); Chave bateria de 2 bancos Painel eletrico - independentes ( 12v / 220v) <br>Painel Solar: 3 Placas Kyocera (de 80w cada) sobre rack inox na popa; <br>Shore Power 1 tomada de 12 V no painel 2 Ventiladores Luz de navegação e fundeio Luz de convés e espinnaker Instalação 220 V (chave térmica e dijuntora), conexão para terra Tomada de cais dijuntor de tomada de cais 2 tomadas da extenção da tomada de cais do veleiro COZINHA 2 Bancadas de mármore sintético Corian (Dupont) em U, com Geladeira 12 V com acesso duplo (que faz gelo) embutida, pia dupla com torneira com agua quente e fria, prateleira em madeira suspensa sobre pia, 2 armários com porta de correr em acrílico, 1 depósito de panelas com tampo Corian na pia e cesta de lixo embutida com tampo Corian na bancada de pia, 1 depósito abaixo da bancada da pia. <br>Fogão em aço inoxidável de duas bocas com um forno; <br>BANHEIRO WC silent flush com bomba elétrica de entrada e descarga d'agua acoplada; <br>Bancada de mármore sintético Corian com pia com torneira/ducha com agua quente e fria <br>HIDRAULICA Tanque de combustivel 90L; Tanques de agua 300 L; Bomba Pressurizadora Jabsco-Rule de água doce fría e quente <br>Boiler - Termotanque 40 litros (Dual – 220V / Motor) <br>Bomba de porão manual Bomba de porão elétrica <br>COCKPIT Ducha Mesa de teka; 2 Assentos na popa em Inox e Teka (guarda mancebo); 1 Assento ponta a ponta na popa (Timoneiro), em Inox e Teka; 5 colchonetes; <br>Escada telescópica de popa; Suporte p/ Motor; <br>TARGA em aço inox com sistema com redução para içar bote <br>ACESSÓRIOS Gaiutas: 2 Vetus Vigias: 7 Maxwell <br>Bimini Dog house Capa de roda de leme Toldo azul de proa e deck Radio com CD e USB, com 4 alto falantes no salão e cockpit; <br>Lazzy bag 4 Defensas 8 Salva Vidas Manual do proprietário e eletrônicos <br>ESTADO GERAL Costado: Bom Fundo: Bom Faixas: Bom Cabos e Adriças: Bom <br>Em fevereiro de 2019 foi feito o fundo, com 4 demãos de Micron Premium, trocadas todas as válvulas do casco (3 banheiro, 1 pia, 1 geladeira e 1 motor) e feita pintura gel do espelho de popa; trocados correias, óleo e filtros e feita manutenção da bomba a salgada.<br>Barco com muito pouco uso durante os últimos 7 anos por problemas físicos</p>"
"
		Veleiro Mj 33 Ano 2010 C/ 3 Cabines De Casal Yanmar 21 Rabet
	",240.000,"<p>MJ 33 ano 2010 NOVÍSSIMO VERSÃO LUXO<br> <br>Motor Yanmar de 21 hps com apenas 250 horas de uso RABETA revisado recentemente<br><br>PINTURA DE FUNDO SENDO FEITA APÓS O CARNAVAL<br>ESTAÇÃO DE VENTO NOVA SENDO INSTALADA APÓS O CARNAVAL<br>GUINCHO ELÉTRICO PARA ANCORA NOVO<br>2 PLACAS SOLARES NOVAS COM CONTROLADOR DE CARGA<br>SISTEMA ELÉTRICO TODO NOVO<br>GELADEIRA ELÉTRICA NOVA<br><br>Acomodações<br>3 cabines com cama de casal<br>Banheiro completo<br>Mesa de navegação com painel elétrico e repetidores dos equipamentos eletrônicos<br>Mesa de jantar bem grande que rebaixa e se torna uma excelente cama de casal<br>Cozinha completa com pia<br>Vela mestra com BATTENCAR Performan sails com tecido importado<br>Genoa 1 com enrolador de genoa<br>Catracas HARKEN<br>Gaiutas e vigias importadas<br>Rádio VHF SOLARA<br>Piloto automático Raymarine<br>Estofamentos de cockpit<br>Dog House com armação em aço inox e tecido azul NOVOS<br>Bimini top com armação em aço inox NOVO e targa com 2 bancos no pupito de popa e placas solares NOVAS de carregadores de baterias<br>2 GPS sendo um interno na mesa de navegação GARMIN e outro Raymarine na Roda de leme<br>TV de 19 polegadas com DVD<br>Geladeira elétrica NOVA, fogão com forno, Microondas<br>Banheiro Elétrico<br>Agua pressurizada quente e fria com chuveiro no banheiro<br>Inversor e Carregador de Baterias, 3 baterias novas<br>6 Ventiladores<br>Som CD Sony com 4 auto falantes<br>Roda de leme com mesa de café da manhã<br>Barco novíssimo com pouco uso em excelente estado de conservação</p>"
"
		Veleiro Delta 36 Ano 2012 Único Dono Impecável
	",480.000,"<p>DELTA 36 ANO MAIO DE 2012 ÚNICO DONO<br><br>YANMAR 40 DE RABETA REVISADOS EM JANEIRO 2018<br>PINTURA DE FUNDO E POLIMENTO FEITOS EM MARÇO DE 2018<br>AR CONDICIONADO DE FÁBRICA SEM GERADOR<br>ELETRÔNICOS RAYMARINE<br>SPEED LOG, WIND SPEED, WIND DIRECTION, SONDA<br>GPS PLOTER NOVO NA CAIXA (FALTA INSTALAR POIS O ANTIGO ESTA QUEBRADO)<br>PILOTO AUTOMÁTICO HIDRÁULICO RAYMARINE<br>VELA MESTRA, GENOA COM ENROLADOR E BALÃO<br>GUINCHO ELÉTRICO DE ANCORA<br>SISTEMA DE ÁGUA QUENTE E FRIA NA COZINHA E NO BANHEIRO<br>BANHEIRO COM VASO ELÉTRICO<br>TV DE LCD, MICROONDAS, FOGÃO COM FORNO E GELADEIRA ELÉTRICA<br>CAPOTARIA RECÉM REVISADA, DOG HOUSE E BIMINI TOP COM FECHAMENTO TOTAL DO COCKPIT<br>LONA DE COBERTURA QUE COBRE TODO O CONVÉS<br>RÁDIO VHF COM EXTENSÃO PARA USO NO COCKPIT<br>SUPORTE DE VARAS EM AÇO INOX<br>REDES DE GUARDA MANCEBO NOVA<br>INVERSOR DE BATERIAS<br>COLCHÕES PARA COCKPIT <br>SEGURO TOTAL RECÉM RENOVADO AGORA EM MAIO 2018<br>BARCO EM EXCELENTE ESTADO DE CONSERVAÇÃO COM MUITO POUCO USO ÚNICO DONO</p>"
"
		Veleiro Velamar 38 Yanmar 29 Novo Gerador Ar Condicionado
	",250.000,"<p>VELAMAR 38 ANO 1985<br><br>MOTOR YANMAR 29 PÉ DE GALINHA ANO 2010 COM 200 HORAS DE USO BEM NOVO<br><br>2 GPS PLOTTER GARMIN<br>RADAR AUTOHELM<br>ESTAÇÃO DE VENTO B&amp;G<br>2 RÁDIOS VHF FIXO E PORTÁTIL<br>INVERSOR E CARREGADOR DE BATERIAS<br>SONDA LOFRANS<br>PILOTO AUTOMÁTICO AUTOHELM 5000 HIDRÁULICO NO QUADRANTE DO LEME<br>LEME DE VENTO ALADO<br>GERADOR SUZUKI 2.2 KWA PORTÁTIL A GASOLINA<br>AR CONDICIONADO AIR MATINÊ 9.000 BTUS<br>GUINCHO ELÉTRICO COM 30 m DE CORRENTE E 50 m DE CABO<br>ANCORA BRUCE ORIGINAL<br>2 VELAS MESTRAS<br>GENOA I<br>GENOA III<br>STORM JIB, BALÃO, ENROLADOR DE GENOA<br>DISPOSITIVO ANTI-JIBE<br>TENCIONADOR HIDRÁULICO DE TOP<br>ESTAIAMENTO REDIMENSIONADO E REVISADO<br>POPA ESTANQUE COM BOMBA DE PORÃO<br>CHUVEIRO ELÉTRICO BLINDADO<br>CARREGADOR DE BATERIAS DE 40 AMPERES POR BANCO<br>SISTEMA DE ESGOTO COM HOLDING TANQUE NUNCA USADO<br>TELAS RETRÁTEIS EM TODAS AS GAIUTAS<br>RODA DE LEME<br>2 WC HIDRÁULICOS<br>ÁGUA QUENTE<br>TV COM DVD, SOM CD<br>GELADEIRA ELÉTRICA COM FREEZER ADLER BARBOUR<br>MICROONDAS, FOGÃO COM FORNO<br>CAPOTA, CHURRASQUEIRA<br>EPIRB<br>BOTE COM FUNDO RIGIDO E MOTOR MERCURY 15 HPS<br>BALSA AUTO INFLÁVEL OFF SHORE PARA 4 PESSOAS<br>TARGA EM INOX COM 4 PAINEIS SOLARES COM 300 WATS <br>ESTA COM O BARCO DESDE 1995 E MOROU E VIAJOU PELO ATLÂNTICO E MEDITERRÂNEO POR 5 ANOS<br><br>PINTURA DE FUNDO FEITA AGORA EM SETEMBRO 2017 COM MICRON PREMIUM</p>"
"
		Veleiro Gib Sea 47,2 Fabricação Francesa 4 Cabines 2 Wc
	",450.000,"<p>GIB SEA 47,2 ANO 1993 FABRICAÇÃO FRANCESA<br><br>BARCO FABRICADO NA FRANÇA NO MESMO LAMINADOR QUE FABRICA OS DUFOUR<br>CASCO E CONVÉS EM MUITO BOM ESTADO DE CONSERVAÇÃO NO GÉO COAT ORIGINAL<br>MOTOR EM EXCELENTE ESTADO DE CONSERVAÇÃO<br>QUILHA COM BULBO BAIXO CALADO<br>HÉLICE DE 3 PÁS FIXA<br><br>YANMAR 62 HPS TURBO EM EXCELENTE ESTADO DE CONSERVAÇÃO COM REVISÕES FEITAS POR SERVIÇO AUTORIZADO YANMAR<br>MASTRO ZPAR COM VELA MESTRA DE ENROLAR DENTRO DO MASTRO<br>CATRACAS LEWMAR INGLESAS<br>CONVÉS COM ACABAMENTO EM MADEIRA TEKA<br>GUINCHO DE ANCORA LEWMAR INGLÊS DE 100 WATS COM CABRESTANTE E SISTEMA MANUAL DE EMERGÊNCIA <br>PILOTO DE VENTO AUTOMÁTICO<br>PILOTO AUTOMÁTICO HIDRÁULICO DIRETO NO QUADRANTE DO LEME<br>2 GPS PLOTER GARMIN COM CARTAS DE NAVEGAÇÃO DA AMÉRICA DO SUL E EUROPA<br>COMPUTADOR COM SISTEMA DE CARTAS NÁUTICAS DO MUNDO TODO SISTEMA MAXEA,Y CEMAP,PAI LOT CHART RUTAS DE CRUZEIRO MUNDIAL<br>2 RÁDIOS VHF E UM RÁDIO PORTÁTIL DE MÃO<br>900 LITROS DE ÁGUA E 400 LITROS DE DIESEL TODOS TANQUES DE ALUMÍNIO<br>SISTEMA DE ÁGUA PRESSURIZADA AUTOMÁTICA<br>BALSA DE ABANDONO<br>2 BOTES COM 3 MOTORES DE POPA DE 2 HPS, 3.3 HPS E DE 8 HPS COM VÁRIAS PEÇAS DE REPOSIÇÃO INCLUSIVE PARA O YANMAR<br>GERADOR DE 2.800 WATS A GASOLINA<br>GELADEIRA ELÉTRICA DE 12 VOLTS<br>2 BANHEIROS COMPLETOS COM ÁGUA QUENTE COM BOILER DE 60 LITROS<br>EQUIPAMENTO DE MERGULHO COM COMPRESSOR DE AR<br>COZINHA COM FOGÃO COM FORNO EM AÇO INOX IMPORTADO COM VÁLVULA DE SEGURANÇA E 2 BUTIJÕES DE GÁS DE 13 KGS<br>EQUIPAMENTOS DE SALVATAGEM NOVOS COM FOGUETES E EXTINTORES GRANDES NOVOS<br>BARCO HABILITADO PARA MAR ABERTO PARA 10 PASSAGEIROS E MAIS UM TRIPULANTE<br>E HABILITADO PARA MAR DE INTERIOR EM 20 PASSAGEIROS MAIS UM TRIPULANTE<br>PLACAS SOLARES DE 300 WATS COM REGULADOR DE CARGA<br>2 CARREGADORES DE BATERIAS E 2 INVERSORES DE BATERIAS<br>TV SMART DE 36"" EQUIPAMENTO DE SOM SONY AM/FM/CD/AX<br>2 CAMAROTES DE CASAL NA POPA E MAIS 2 CAMAROTES DE CASAL NA PROA<br>VÁRIOS ARMÁRIOS E GUARDA ROUPAS<br>MESA DA SALA CONFORTÁVEL COM SOFÁ PARA 12 PESSOAS<br>2 BARES<br>MESA DE NAVEGAÇÃO, <br>5 BATERIAS DE 100 AMPERES<br>VÁRIOS CABOS DE RESERVA, PEÇAS DE REPOSUIÇÃO DOS MOTORES, FERRAMENTAS EM GERAL E MUITO MAIS<br>BARCO EM MUITO BOAS CONDIÇÕES</p>"
"
		Veleiro Beneteau Oceanis 411
	",600.000,"<p>BENETEAU OCEANIS 411 ANO 2000<br><br>VERSÃO 3 CABINES DE CASAL COM 2 BANHEIROS COMPLETOS, SENDO UMA SUÍTE DE PROA E MAIS 2 CABINES NA POPA <br>E MAIS UM BANHEIRO COMPLETO EM UMA DAS CABINES DE POPA<br>MESA DA SALA QUE VIRA MAIS UMA CAMA DE CASAL<br><br>MOTOR YANMAR 56 HPS TOTALMENTE REFEITO INTEIRO NOVO TUDO FEITO PELO ANSELMO DA YANMAR DE UBATUBA<br>PÉ DE GALINHA COM SELO MECÂNICO<br>HELICE FIXA DE 3 PÁS NOVA COM ANODOS NOVOS<br>GERADOR FISHER PANDA 3 KWAS NOVO COM APENAS 120 HORAS DE USO PAINEL E FIAÇÃO TUDO NOVA<br>1 APARELHO DE AR CONDICIONADO DE 17.000 BTUS ATENDE AO BARCO TODO<br>PINTURA DE FUNDO NOVA AGOSTO DE 2017<br>GUINCHO ELÉTRICO PARA ANCORA NOVO MAIS CORRENTE NOVA E CABOS 3 ANCORAS<br>PILOTO AUTOMÁTICO HIDRÁULICO NO QUADRANTE DO LEME ST 6000 DA B&amp;G<br>GPS PLOTTER B&amp;G NOVO COM RADAR E AIS<br>GPS GARMIN <br>ESTAÇÃO DE VENTO SPEED LOG, SONDA <br>2 RÁDIOS VHF UM DELES NO COCKPIT E UM RÁDIO SSB<br>BOTE NOVO COM MOTOR DE POPA DE 15 HPS MERCURY USADO EM MUITO BOM ESTADO<br>SALVATAGEM COMPLETA EM ORDEM<br>2 PLACAS SOLARES COM 500 WATS NA TARGA NOVAS<br>GELADEIRA ELÉTRICA NOVA COM UMA PLACA ADICIONAL<br>FOGÃO EM AÇO INOX COM FORNO TODO REVISADO, CAFETEIRA DOLCE GUSTO<br>CARREGADOR E INVERSOR DE BATERIAS NOVOS<br>ILUMINAÇÃO DO DECK EM LED E TODA ILUMINAÇÃO INTERNA NOVA EM LED<br>BATERIAS NOVAS SENDO 2 BATERIAS 180 A/H E 1 DE 120 A/H <br>CAPOTARIA TODA NOVO, DOG HOUSE E BIMINI TOP<br>SISTEMA DE BOILER ELÉTRICO E COM ÁGUA DO MOTOR NOVO<br>TV COM DVD NOVA E ANTENA IMPORTADA COM BOOSTER, SOM CD NOVO<br>2 BANHEIROS NOVOS SENDO UM ELÉTRICO E OUTRO HIDRÁULICO<br>BALSA AUTO INFLÁVEL NOVA PARA 8 PESSOAS CLASSE 2<br>VELA MESTRA COM ENROLADOR DENTRO DO MASTRO EM MUITO BOM ESTADO DE CONSERVAÇÃO<br>GENOA COM ENROLADOR E MAIS 3 VELAS GUARDADAS DENTRO DO BARCO<br>CABOS NOVOS E VELAS TODAS REVISADAS<br>CHUVEIRO PARA LAVAR A ANCORA NOVO<br>ACABAMENTO EM MADEIRA TEKA NO COCKPIT E PLATAFORMA DE POPA TUDO NOVO<br>CATRACAS E FERRAGENS LEWMAR</p>"
"
		Catamarã Praia 30 Ano 2013/14 Com 2 Motores Yanmar 20 Hps
	",270.000,"<p>CATAMARÃ PRAIA 30 FABRICADO NO MARANHÃO ANO 2013 DE DOCUMENTO E MARÇO 2014 FOI PRA ÁGUA<br>2 MOTORES YANMAR 20 HP RABETA SAIL DRIVE RECÉM REVISADO COM 790 HORAS DE USO<br>RABETAS SD 20<br>JOGO DE VELAS NORTH SAILS DACRON COM MESTRA, BUJA TEMPESTADE, GENOA E GENNEKER. 4 4 CATRACAS LEWMAR.<br>ELETRONICOS: <br><br>WIND B&amp;G TRITON, <br>2 PILOTOS AUTOMATICO SIMRAD TP 32, <br>EPIRB SIMRAD REGISTRADO ANATEL, <br>AIS SIMRAD, VHF UNIDEN.<br>2 TANQUES DIESEL 50 LTS, EM PLASTICO E REMOVIVEIS. <br>6 TANQUES RESERVA 20 LTS. AUTONOMIA A MOTOR 300 MILHAS.<br>2 TANQUES AGUA 100 LTS CADA. <br>WATERMAKER 5 LTS HORA KATADYN. <br>BOILER 10 LTS MOTOR BE<br>4 BATERIAS 105 AMP SERVIÇO. <br>PLACA SOLAR 80 AMP. 2 ALTERNADORES 85 AMP.<br>GUINCHO DE ANCORA LEWMAR. ANCORA E 50 MTS CORRENTE + 100 MTS CABO.<br>REGISTRO NA MARINHA MAR ABERTO OCEÂNICO. SALVATAGEM COMPLETA (EXCETO BOTE ABANDONO E SSB).<br>CONVES CABINE COM 2 CAMAS SOLTEIRO OU 1 CASAL. MESA, <br>FOGAO COM FORNO GAS (BOTIJÃO 2 KG), VARIOS ARMARIOS.<br>CASCO BB 2 CAMAS SOLTEIRO E DESPENSA.<br>CASCO BE 1 CAMA SOLTEIRO, BANHEIRO COM WC MANUAL, PIA E CHUVEIRO AGUA QUENTE. <br>DEPOSITO OU CABINE DE MARINHEIRO.<br>BOTE ZEFIR 2 MTS.</p>"
"
		Veleiro Velamar 45 Ketch Mercedes Gerador E Ar Condicionado
	",300.000,"<p>VELEIRO VELAMAR 45 ANO 1992 <br><br>MOTOR MERCEDES 78 HPS COM 200 HORAS DE USO<br>GERADOR WESTERBIKE 8 KWA COM 950 HORAS DE USO<br>INVERSOR E CARREGADOR DE BATERIAS XANTREX 1800 W E 40A<br>PILOTO RAYMARINE 6002 COM BRAÇO HIDRÁULICO LONGO<br>GELADEIRA 110 V<br>GELADEIRA 12 V<br>MICROONDAS, TV SOM COM DVD<br>SONDA, BOILER ELÉTRICO E COM ÁGUA DO MOTOR<br>RÁDIO VHF<br>GPS PLOTTER RAYMARINE A70<br>BANCO DE BATERIAS COM 450 A<br>BATERIA DO MOTOR 150 A<br>BATERIA DO GERADOR 150 A<br>VELAS<br>MESTRA, GENOA 1, GENOA 2, BALÃO E MEZENA<br>BARCO EM MUITO BOM ESTADO DE CONSERVAÇÃO<br>TENHO OUTRAS OPÇÕES EM BARCOS A VENDA COMO VELEIROS LANCHAS TRAWLERS E CATAMARÃS <br>SIDNEY TAMANDARÉ 011 9 7697 0906</p>"
"
		Veleiro No Brainer - Beneteau First, 47.7 Pes -ano 2001
	",850.000,"<p>Veleiro em ótimo estado, com 3 aparelhos de ar condicionado,gerador Mastervolt de 3,6 kva, aquecedor, microondas, freezer e geladeira,spidometro, odometro, equipamento de navegação B &amp; G, piloto automático,com três cabines,motor Yanmar de 75 HP em ótimo estado, guincho elétrico, roda de leme, display Raymarine e B &amp; G, equipamento de salvatagem completo de acordo com as normas da Capitania, 2 ancoras Danfort, 12 velas em bom estado marca North Sails, sendo uma genoa e uma vela grande novas. 4 genoas sendo 3 em mailard e 1 em dacron, 1 vela grande de dacron, 1 vela de tempestade e 4 spinnakers sendo 3 pesados e dois leves. Pau de spinnaker de fibra de carbono. Cadeira de mastro, equipamento de manutenção e reparo.<br>Contato: Décio, telefone 021-98266-0302.<br>Preço R$ 850.000,00</p>"
"
		Veleiro Delta 36 Ano 2004 Em Excelente Estado De Conservação
	",350.000,"<p>DELTA 36 – 2004<br><br>Fabricante/Modelo: Estaleiro Delta Yachts/Delta 36’– Versão Cruzeiro.<br>Ano de Construção: 2004  Navegação: Mar aberto  Tripulantes/Passageiros: 1 (um) e 6 (seis)<br> <br>CASCO/CONVÉS/MASTREAÇÃO<br>Casco: Poliester reforçado em Fibra de Vidro<br>Cor do Casco: Gelcoat isofiltálico Branco<br>Deslocamento: 5.950Kg<br>Quilha semi-eliptica com bulbo: 2.320 Kg fundida em ferro<br>Calado:1,65 mt<br>Comprimento total : 11,0 mt (36 PÉS)<br>Comp. Linha d´água: 9,50 mt<br>Boca máxima: 3,66 mt<br>Convés em poliéster e fibra de vidro: Sistema de sanduiche divinicell c/ anti-derrapante<br>Gaiutas c/ cortinas Oceanair: 02 (duas) de aluminio anodizado Moonlight<br>Vigias c/ cortinas Ocenair: 08(oito) de alumínio anodizado Moonlight<br>Leme: Fibra de vidro c/ resina epóxi e divinicell<br>Mastro versão regata em alumínio : Fracionado 9/10 c/ dois pares de cruzeta anguladas.<br>Retranca em alumínio: Rizo duplo e burro rígido Nautec c/ sistema molas.<br>Adriças em nylon pré-esticado:1 p/ vela grande e 3 para velas de proa<br>Estaimento em aço inox 1 x 19 :Terminais e esticadores Norseman e moitões, esticadores e reduções Nautec<br>Enrolador de genoa: No. 2 Nautec c/ dois conjuntos de trilhos<br>Sistema de manobra de Spy : Sistema de manobra de balão com pau no mastro<br>Bateria central desviadores: 8 (oito) stopers automáticos Spinlock<br>Traveller com carrinho de esferas : Com sistema de redução e mordedores<br>Catracas principais: Duas No. 46 sel taling Harken<br>Catracas secundárias: Duas No. 32 sel taling Harken<br>Manicacas: 1 grande e 1 pequena<br>Bitacula e Roda de Leme: Marca Nautec c/ roda Inox 1,10mt<br>Bimini Top e Dog Hause: Novos, em tecido acrílico azul marinho. Fechamento lateral de todo Kockpit.<br>Targa de popa : Em inox com turco para bote inflável e placas solares.<br>Turco para motor de popa: Com suporte de descanso para motor de popa.<br> <br>MAQUINAS/ELÉTRICA/HIDRÁULICA/ACOMODAÇÕES<br>Motorização: 01 (um) motor de centro rabetaYamaha nº E33688 modelo 3GM X SD 30 – 27 HP Yanmar<br>Horímetro – estado atual: Motor com 2.400 horas de uso real.<br>Medidores: Pressão óleo, horimetro, temperatura, conta giros.<br>Combustível: Óleo Diesel (tanque com cap. para 160 litros)<br>Hélice Folding: 01 (uma) de 2 pás marca Gori<br>Guincho elétrico: Marca Quick 1000W<br>Ancoras: 1 Bruce 15 Kg e 1 Danforth em alumídio de 10 Kg.<br>Correntes: 35m + 20m (emenda em INOX) de corrente calibrada 8mm e galvanizada mais 35m cabo de seda 1”.<br>Baterias ciclo profundo Marine: 03 (três) serviço de 115 ah e 01 (uma) de 70 ah para o motor.<br>Painel elétrico principal: 12 (doze) dijuntores p/ controle circuito elétrico e 3 (três) saídas de 12 volts.<br>Fiação em cobre isolada com estanho<br>Luzes de cabine: nove luminárias circulares em led de 50mm e duas luminárias retangulares de 200 x 40mm também em led.<br>Luzes de Navegação de convés: Bicolor (verde e encarnada) na proa e branca na popa (alcançado).<br>Luzes de navegação de Top do mastro: HE OPTOLAMP AMAZONIA MIRIM 3 – Nova, com funções de navegação, fundeio e strobo, controladas da cabine.<br>Carregador de Baterias: duas saídas independentes de 30A cada (serviço e motor) com flutuação.<br>Controle de carga de baterias: Medição instantânea de tensão e corrente de consumo.<br>Inversor 12Vcc/127Vca – 1.500Wrms – 3.000W Pic.<br>Três placas solares de 36Kw cada que fornecem até 9Ah.<br>Tanques de água potável : Em aço inox c/ capacidade total de 310L. Um de 150L e um de 160L, com registro entre os dois.<br>Presurização: Bomba presurizada de 2.8 GPM<br>Banheiro localizado a BE: 1 (um) banheiro com WC hidráulico manual, chuveiro e pia com misturador fria/quente ligada em termo tanque.<br>Bombas de porão: Uma Principal automática de 1.500 GPH do poceto do porão e um amanual, 1 automática da caixa de despejo do chuveiro e geladeira.<br>Chuveiro no cockpit: Água Fria<br>Geladeira elétrica: Capacidade 150 lt com compressor ligado sistema de 12 volts, em fibra de vidro c/ revestimento térmico poliuretano.<br>Cozinha a BB: Com 2 (duas) pias em aço inox com uma bomba automática de água potável e uma bomba de pedal de água salgada<br>Fogão: Fogão inox importado com duas bocas e forno<br>Cabine de proa: Cama de casal em V c/ comprimento de 1,95 mt<br>Cabine central c/ 1,90 mt altura: Conjunto de móveis formando BB e BE, c/ sofás camas e c/ mesa de efeição rebaixavel para formar cama de casal em BE.<br>Mesa de navegação a BB: Com tampa articulada para guarda objetos e acesso direto ao instrumentos<br>eletrônicos e painel de controle.<br>Cabine de popa a BE: Espaçosa cama de casal<br>Armários, prateleiras, etc: Fabricados em madeira de lei freijo e cedro rosa e fibra de vidro e localizados em todos os espaços disponíveis no interior do veleiro.<br>Estofamento: Camas, encostos e cockipt em espuma poliuretano de alta densidade e tecido impermeável.<br> <br>VELAME/INSTRUMENTOS/EQUIPAMENTOS<br>Velas Marca SOBSTAD fabricadas na Argentina:<br>Mestra em dacron Fullbaten com capa e com sistema de dois rizos contínuos;<br>Genoa I - 150% em tecido especial Cruiselam<br>Geonoa II - 125% em dacron com sistema protetor UV;<br>Genoa III - 85% em dacron com sistema protetor UV;<br>Spinnaker em nylon– assimétrico tri-radial c/ strangler<br>Lazy Jack e sistema battencar roletado<br> <br>EQUIPAMENTOS DE NAVEGAÇÃO NO COCKPIT:<br>Piloto automático: Raymarine - Raytheon ST 5000<br>ST60 Depth Instrument;<br>ST60 Speed Instrument;<br>ST60 Wind &amp; Close Hauled Wind Instruments.<br>Bússola de bitacola: Plastimo modelo 135<br>Chart Ploter Raymarine C80<br>Radar Raymarine integrado ao Chart Ploter.<br> <br>EQUIPAMENTOS DE NAVEGAÇÃO NA CABINE:<br>VHF fixo: Marca Icom 402 com repetidor no cockpit<br>Chart Ploter Garmin GPSMap 531 (auxiliar)<br>TV: Marca Philips de 29 polegadas – Led - tela plana.<br>Antena p/ TV: Marca Shakespeare 2020 no top do mastro.<br>Radio CD c/ MP3 E DVD : Marca Pioneer<br>Detector Radar AIS: Classe A com painel próprio (passivo).<br> <br>Refletor de radar: S20<br>Aparelho de combate a incêndio : 02 (dois) extintores pqs ABC, um de de 1Kg e outro de 2 kg.<br>Salvatagem completa: Mar aberto-costeira para 7 pessoas<br>Coletes: 07 (sete)<br>Bóia circular : 02 (duas)<br>Defensas : 04 (quatro)<br> <br>Bote inflável de apoio com 1,8m, fundo rígido em fibra, para até 3 pessoas.<br>Motor de popa dois tempos para bote de apoio Mércure 3.3 – sem tanque externo.</p>"
